tweet_id,timestamp,name,dog_stage,ratings,img_num,favourite,retweet,jpg_url,source,url,first_prediction,first_confidence,first_dog,second_prediction,second_confidence,second_dog,third_prediction,third_confidence,third_dog,text
828650029636317184,2017-02-06 17:02:17+00:00,,,14.0,1,10467,1544,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,Twitter for iPhone,https://t.co/bZ4axuH6OK,Golden retriever,0.649209,True,Chesapeake bay retriever,0.19856,True,Vizsla,0.0561999,True,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace "
828409743546925057,2017-02-06 01:07:28+00:00,Mutt,,12.0,1,6898,1305,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,Twitter for iPhone,https://t.co/ZH5CvRlCxt,Teddy,0.908457,False,Toy poodle,0.0180397999999999,True,Standard poodle,0.0126671,True,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! 
828408677031882754,2017-02-06 01:03:14+00:00,Bear,,12.0,1,8398,1477,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,Twitter for iPhone,https://t.co/7WFLKli2T3,Weimaraner,0.1330329999999999,True,Chesapeake bay retriever,0.092227,True,American staffordshire terrier,0.0650945,True,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear 
828381636999917570,2017-02-05 23:15:47+00:00,Doobert,doggo,14.0,1,13864,2554,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,Twitter for iPhone,https://t.co/iCk7zstRA9,Bedlington terrier,0.3925349999999999,True,Labrador retriever,0.0890217,True,Clumber,0.0817998,True,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly 
828376505180889089,2017-02-05 22:55:23+00:00,Beebop,,13.0,1,8112,1216,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,Twitter for iPhone,https://t.co/HKBVZqXFNR,American staffordshire terrier,0.5230859999999999,True,Staffordshire bullterrier,0.186168,True,Chihuahua,0.0420894,True,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well "
828372645993398273,2017-02-05 22:40:03+00:00,Alexander,,12.0,1,13756,3344,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,Twitter for iPhone,https://t.co/JcTuUcyYNS,Malamute,0.663047,True,Eskimo dog,0.207779,True,Tibetan mastiff,0.0409488,True,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 
828011680017821696,2017-02-04 22:45:42+00:00,Brutus,,11.0,1,11411,2451,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,Twitter for iPhone,https://t.co/rkhCFfDtxB,American staffordshire terrier,0.936662,True,Staffordshire bullterrier,0.0329990999999999,True,Bull mastiff,0.0171834,True,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously 
827933404142436356,2017-02-04 17:34:40+00:00,Kona,pupper,12.0,2,22180,5987,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,Twitter for iPhone,https://t.co/j8D3PQJvpJ,German shepherd,0.8061149999999999,True,Tibetan mastiff,0.104831,True,Kelpie,0.0381482,True,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big 
827653905312006145,2017-02-03 23:04:02+00:00,Boots,,12.0,1,16983,3433,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,Twitter for iPhone,https://t.co/eAA8lratd3,Collie,0.285555,True,Border collie,0.217306,True,Saint bernard,0.143245,True,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats 
827600520311402496,2017-02-03 19:31:54+00:00,Tucker,,13.0,1,8143,1082,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,Twitter for iPhone,https://t.co/vrppizPGdb,Pembroke,0.325638,True,Golden retriever,0.317235,True,Labrador retriever,0.116087,True,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone 
827324948884643840,2017-02-03 01:16:53+00:00,Ralphie,,12.0,1,17523,3510,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,Twitter for iPhone,https://t.co/UU3KqQF5n5,Golden retriever,0.352486,True,Toy poodle,0.178884,True,Labrador retriever,0.0841643999999999,True,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face "
827199976799354881,2017-02-02 17:00:17+00:00,Charlie,,13.0,4,11659,2579,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,Twitter for iPhone,https://t.co/UkyQibIBzZ,Great dane,0.8696809999999999,True,American staffordshire terrier,0.0266582,True,Boxer,0.0198660999999999,True,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie 
826958653328592898,2017-02-02 01:01:21+00:00,Loki,doggo,12.0,1,23767,5757,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,Twitter for iPhone,https://t.co/QV5nx6otZR,Golden retriever,0.6173890000000001,True,Labrador retriever,0.337053,True,Tennis ball,0.00855442,False,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 
826848821049180160,2017-02-01 17:44:55+00:00,Cupid,doggo,13.0,4,40325,11878,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,Twitter for iPhone,https://t.co/WS0Gha8vRh,Great pyrenees,0.858764,True,Golden retriever,0.0235257,True,Pekinese,0.0171039,True,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af 
826598365270007810,2017-02-01 01:09:42+00:00,Pawnd,,13.0,1,11117,2709,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,Twitter for iPhone,https://t.co/YprN62Z74I,French bulldog,0.628119,True,Siamese cat,0.117397,False,Cougar,0.0827648999999999,False,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life 
826476773533745153,2017-01-31 17:06:32+00:00,Pilot,doggo,12.0,1,20275,4821,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,Twitter for iPhone,https://t.co/YIV8sw8xkh,German shepherd,0.7418600000000001,True,Tibetan mastiff,0.1228119999999999,True,Kelpie,0.10046,True,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 
826240494070030336,2017-01-31 01:27:39+00:00,,,11.0,1,14614,2965,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,Twitter for iPhone,https://t.co/srXL2s868C,French bulldog,0.903048,True,Pug,0.0962421,True,Boston bull,0.000234364,True,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 
826204788643753985,2017-01-30 23:05:46+00:00,,doggo,13.0,2,5361,1075,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,Twitter for iPhone,https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX,Labrador retriever,0.782058,True,Golden retriever,0.156581,True,Soft-coated wheaten terrier,0.00727512,True,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
"
826115272272650244,2017-01-30 17:10:04+00:00,Ike,,13.0,1,17299,3599,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,Twitter for iPhone,https://t.co/6gHoGah9nm,Tennis ball,0.997071,False,Golden retriever,0.00233085,True,Kuvasz,0.000283472,True,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy 
825829644528148480,2017-01-29 22:15:05+00:00,Toby,,12.0,2,14025,2848,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,Twitter for iPhone,https://t.co/YimNdkZrhM,Great pyrenees,0.8534069999999999,True,Golden retriever,0.0535313,True,English setter,0.0458299,True,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console 
825535076884762624,2017-01-29 02:44:34+00:00,,puppo,14.0,1,56413,19669,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,Twitter for iPhone,https://t.co/6ao80wIpV1,Rottweiler,0.681495,True,Tibetan mastiff,0.14794,True,Black-and-tan coonhound,0.0245252,True,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly 
825147591692263424,2017-01-28 01:04:51+00:00,Sweet,,13.0,1,20181,5244,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,Twitter for iPhone,https://t.co/AyBEmx56MD,Pekinese,0.354823,True,Pomeranian,0.24539,True,Toy poodle,0.136545,True,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 
825026590719483904,2017-01-27 17:04:02+00:00,Pablo,puppo,12.0,2,7020,1483,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,Twitter for iPhone,https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc,Eskimo dog,0.524454,True,Siberian husky,0.467678,True,Malamute,0.00497584,True,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

"
824775126675836928,2017-01-27 00:24:48+00:00,Scooter,,12.0,1,16508,4069,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,Twitter for iPhone,https://t.co/F0VWg2GztI,Border terrier,0.610499,True,Malinois,0.0902911999999999,True,Airedale,0.0686247,True,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling 
824663926340194305,2017-01-26 17:02:56+00:00,Wilson,,13.0,1,11113,1993,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,Twitter for iPhone,https://t.co/A5Mx4h1FSM,English setter,0.526488,True,Golden retriever,0.402815,True,Irish setter,0.0344178,True,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho 
824325613288833024,2017-01-25 18:38:36+00:00,,pupper,13.0,1,12999,11848,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,Twitter for iPhone,https://t.co/wBmc7OaGvS,Pembroke,0.990793,True,Cardigan,0.00891939,True,Basenji,0.000262264,True,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk 
823939628516474880,2017-01-24 17:04:50+00:00,Cash,,12.0,1,11755,3123,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,Twitter for iPhone,https://t.co/m0hrATIEyw,Schipperke,0.234076,True,Curly-coated retriever,0.193093,True,Labrador retriever,0.0951966,True,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable 
823699002998870016,2017-01-24 01:08:40+00:00,Winston,,12.0,1,13826,2772,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,Twitter for iPhone,https://t.co/yCydYURYEL,Cairn,0.203999,True,Snorkel,0.171893,False,Norfolk terrier,0.107543,True,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 
823581115634085888,2017-01-23 17:20:14+00:00,Crawford,,11.0,1,14376,3031,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,Twitter for iPhone,https://t.co/6F5Rrp472U,Dingo,0.280949,False,German shepherd,0.194044,True,Pembroke,0.120051,True,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat 
823322678127919110,2017-01-23 00:13:17+00:00,Wyatt,,11.0,2,17437,4637,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,Twitter for iPhone,https://t.co/stkJ377KK7,Cowboy boot,0.990253,False,Chihuahua,0.00183635,True,Papillon,0.0012739,True,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with 
822975315408461824,2017-01-22 01:12:59+00:00,Albus,,12.0,1,19139,3958,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,Twitter for iPhone,https://t.co/yUM8jYStuG,Bathtub,0.331098,False,Tub,0.24886,False,Pembroke,0.2331619999999999,True,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry 
822872901745569793,2017-01-21 18:26:02+00:00,,puppo,13.0,1,132810,48265,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,Twitter for iPhone,https://t.co/nTz3FtorBc,Lakeland terrier,0.196015,True,Labrador retriever,0.160329,True,Irish terrier,0.0691262,True,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 
822859134160621569,2017-01-21 17:31:20+00:00,Hobbes,,12.0,1,14576,2622,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,Twitter for iPhone,https://t.co/SSQE06XClS,Malinois,0.332897,True,Chihuahua,0.104116,True,Staffordshire bullterrier,0.0477449999999999,True,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 
822610361945911296,2017-01-21 01:02:48+00:00,,,12.0,1,16327,3423,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,Twitter for iPhone,https://t.co/mcagPeENIh,Cocker spaniel,0.6644869999999999,True,Norfolk terrier,0.075089,True,Norwich terrier,0.0596439,True,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 
822489057087389700,2017-01-20 17:00:46+00:00,Paisley,,13.0,1,20083,7390,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,Twitter for iPhone,https://t.co/liJGwMp17E,Samoyed,0.4167689999999999,True,Malamute,0.252706,True,Kuvasz,0.157028,True,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 
822462944365645825,2017-01-20 15:17:01+00:00,Gabe,pupper,14.0,3,31800,17209,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,Twitter for iPhone,https://t.co/M3hZGadUuO,Pomeranian,0.960199,True,Samoyed,0.0230563,True,Maltese dog,0.00894488,True,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP "
822244816520155136,2017-01-20 00:50:15+00:00,,,11.0,1,38832,11421,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,Twitter for iPhone,https://t.co/rLi83ZyCL5,Samoyed,0.585441,True,Pomeranian,0.193654,True,Arctic fox,0.0716476,False,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 
821886076407029760,2017-01-19 01:04:45+00:00,Jimison,,13.0,1,12582,2692,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,Twitter for iPhone,https://t.co/djMep7mGkV,Golden retriever,0.266238,True,Cocker spaniel,0.223325,True,Irish setter,0.151631,True,This is Jimison. He was just called a good boy. 13/10 
821765923262631936,2017-01-18 17:07:18+00:00,Duchess,doggo,13.0,1,9317,1899,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,Twitter for iPhone,https://t.co/maDNMETA52,Golden retriever,0.980071,True,Labrador retriever,0.00875751,True,Saluki,0.00180595,True,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af 
821522889702862852,2017-01-18 01:01:34+00:00,Harlso,,13.0,1,8871,2030,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,Twitter for iPhone,https://t.co/IzcaR3Nqyn,Doberman,0.7635390000000001,True,Black-and-tan coonhound,0.136602,True,Miniature pinscher,0.0876538999999999,True,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself 
821407182352777218,2017-01-17 17:21:47+00:00,Sundance,doggo,14.0,1,13075,5053,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,Twitter for iPhone,https://t.co/Xn5AQtiqzG,Irish setter,0.5054960000000001,True,Vizsla,0.168747,True,Chesapeake bay retriever,0.111311,True,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) 
821149554670182400,2017-01-17 00:18:04+00:00,Luca,,12.0,1,9718,2320,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,Twitter for iPhone,https://t.co/r8DxA8DYJ2,German shepherd,0.515933,True,Malinois,0.203651,True,Irish setter,0.0910551,True,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 
821107785811234820,2017-01-16 21:32:06+00:00,,doggo,11.0,1,10645,2487,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,Twitter for iPhone,https://t.co/8SiwKDlRcl,Pomeranian,0.85659,True,Papillon,0.0385365,True,Yorkshire terrier,0.0331458,True,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey 
821044531881721856,2017-01-16 17:20:45+00:00,Flash,,12.0,1,14021,2636,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,Twitter for iPhone,https://t.co/bryVdNaRcu,Old english sheepdog,0.14802,True,Airedale,0.1335339999999999,True,Tibetan mastiff,0.120903,True,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor 
820749716845686786,2017-01-15 21:49:15+00:00,Sunny,,13.0,2,34984,11525,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,Twitter for iPhone,https://t.co/EMq8Ud6Ze1,Golden retriever,0.8380120000000001,True,Pekinese,0.0567331,True,Labrador retriever,0.0239436,True,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution 
820690176645140481,2017-01-15 17:52:40+00:00,,,12.0,2,13518,3716,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,Twitter for iPhone,https://t.co/NIYC820tmd,West highland white terrier,0.872064,True,Kuvasz,0.0595259,True,Samoyed,0.0373996,True,The floofs have been released I repeat the floofs have been released. 84/70 
820314633777061888,2017-01-14 17:00:24+00:00,,,14.0,2,3706,648,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,Twitter for iPhone,https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE,Gordon setter,0.940724,True,Black-and-tan coonhound,0.0420412,True,Rottweiler,0.00941743,True,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

"
819952236453363712,2017-01-13 17:00:21+00:00,Oliver,puppo,13.0,1,5927,1369,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,Twitter for iPhone,https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb,American staffordshire terrier,0.925505,True,Staffordshire bullterrier,0.0362215,True,Italian greyhound,0.0204119,True,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
"
819711362133872643,2017-01-13 01:03:12+00:00,Howie,,11.0,2,14916,3604,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,Twitter for iPhone,https://t.co/m5fYxrO3IU,Acorn squash,0.8487040000000001,False,Toilet seat,0.0443484,False,Toy poodle,0.0220094,True,This is Howie. He just bloomed. 11/10 revolutionary af 
819588359383371776,2017-01-12 16:54:26+00:00,Jazzy,,13.0,1,10606,2271,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,Twitter for iPhone,https://t.co/52cItP0vIO,Cardigan,0.5479350000000001,True,Basenji,0.116442,True,Shetland sheepdog,0.101681,True,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy 
819347104292290561,2017-01-12 00:55:47+00:00,Anna,,12.0,3,8008,1383,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,Twitter for iPhone,https://t.co/8rUL99bX4W,Rottweiler,0.909106,True,Black-and-tan coonhound,0.0441198,True,Doberman,0.0318349,True,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously 
819227688460238848,2017-01-11 17:01:16+00:00,Finn,,12.0,1,25652,7733,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,Twitter for iPhone,https://t.co/ii5eNX5LJT,Border terrier,0.482452,True,German shepherd,0.181082,True,Norwegian elkhound,0.0652566,True,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to 
819004803107983360,2017-01-11 02:15:36+00:00,Bo,doggo,14.0,1,95450,42228,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,Twitter for iPhone,https://t.co/AdPKrI8BZ1,Standard poodle,0.351308,True,Toy poodle,0.271929,True,Tibetan terrier,0.0947592,True,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet 
818627210458333184,2017-01-10 01:15:10+00:00,Wafer,,13.0,1,24597,8564,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,Twitter for iPhone,https://t.co/I7bkhxBxUG,Labrador retriever,0.384188,True,Beagle,0.255917,True,Grocery store,0.0797995,False,Meet Wafer. He represents every fiber of my being. 13/10 very good dog 
818614493328580609,2017-01-10 00:24:38+00:00,Bear,,12.0,4,10971,2982,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,Twitter for iPhone,https://t.co/FOF0hBDxP8,Chihuahua,0.450722,True,Border terrier,0.204177,True,Beagle,0.092774,True,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly 
818536468981415936,2017-01-09 19:14:36+00:00,Tom,,11.0,1,12127,2873,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,Twitter for iPhone,https://t.co/6fSVcn9HAU,Swing,0.999403,False,Welsh springer spaniel,6.229489999999999e-05,True,Bow,3.04619e-05,False,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push 
818259473185828864,2017-01-09 00:53:55+00:00,Florence,,12.0,1,12197,2621,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,Twitter for iPhone,https://t.co/rnkvT2kvib,Miniature schnauzer,0.367368,True,Toy poodle,0.112479,True,Standard schnauzer,0.095434,True,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 
818145370475810820,2017-01-08 17:20:31+00:00,Autumn,,11.0,1,13671,3014,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,Twitter for iPhone,https://t.co/JlPug12E5Z,Golden retriever,0.621931,True,Labrador retriever,0.3649969999999999,True,Redbone,0.00397148,True,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 
817827839487737858,2017-01-07 20:18:46+00:00,Buddy,,13.0,1,57622,31314,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,Twitter for iPhone,https://t.co/q2BgNIi3OA,Cocker spaniel,0.387608,True,Golden retriever,0.264844,True,Pekinese,0.122123,True,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) 
817777686764523521,2017-01-07 16:59:28+00:00,Dido,pupper,13.0,1,11901,3084,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,Twitter for iPhone,https://t.co/m7isZrOBX7,Curly-coated retriever,0.733256,True,Flat-coated retriever,0.2141449999999999,True,Irish water spaniel,0.029769,True,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) "
817536400337801217,2017-01-07 01:00:41+00:00,Eugene,,12.0,2,13105,3505,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,Twitter for iPhone,https://t.co/jQUdvtdYMu,Pug,0.971358,True,French bulldog,0.0285185,True,Boston bull,8.596979999999999e-05,True,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time "
817423860136083457,2017-01-06 17:33:29+00:00,Ken,,13.0,1,38260,17504,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,Twitter for iPhone,https://t.co/btzf1zTDeQ,Ice bear,0.3362,False,Samoyed,0.2013579999999999,True,Eskimo dog,0.186789,True,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) 
817415592588222464,2017-01-06 17:00:38+00:00,Strudel,,11.0,1,6267,1131,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,Twitter for iPhone,https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2,Doberman,0.806163,True,Black-and-tan coonhound,0.0973859,True,Miniature pinscher,0.0859928,True,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

"
817171292965273600,2017-01-06 00:49:53+00:00,Tebow,,13.0,1,9690,2326,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,Twitter for iPhone,https://t.co/56uBP28eqw,Golden retriever,0.295483,True,Irish setter,0.144431,True,Chesapeake bay retriever,0.0778789999999999,True,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy 
817120970343411712,2017-01-05 21:29:55+00:00,,,13.0,1,13367,3011,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,Twitter for iPhone,https://t.co/kCLgD8687T,Saluki,0.568809,True,Afghan hound,0.229352,True,Golden retriever,0.15713,True,Name a more iconic quartet... I'll wait. 13/10 for all 
817056546584727552,2017-01-05 17:13:55+00:00,Chloe,,11.0,1,9517,1927,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,Twitter for iPhone,https://t.co/r6SLVN2VUH,Kelpie,0.8644149999999999,True,French bulldog,0.0974556,True,German shepherd,0.00852587,True,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 
816816676327063552,2017-01-05 01:20:46+00:00,Timber,,12.0,1,11071,2361,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,Twitter for iPhone,https://t.co/dVVavqpeF9,Malamute,0.668164,True,Pembroke,0.1050329999999999,True,Siberian husky,0.077875,True,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber 
816697700272001025,2017-01-04 17:27:59+00:00,Binky,,12.0,1,10905,2545,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,Twitter for iPhone,https://t.co/WFt82XLyEF,Chihuahua,0.756992,True,Pomeranian,0.0528495,True,Maltese dog,0.0476078,True,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well 
816336735214911488,2017-01-03 17:33:39+00:00,Dudley,,11.0,1,9564,2269,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,Twitter for iPhone,https://t.co/nuJxtmlLcY,Labrador retriever,0.91933,True,Kuvasz,0.0494795,True,Golden retriever,0.0119342,True,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet 
816091915477250048,2017-01-03 01:20:49+00:00,Comet,,12.0,3,9927,2500,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,Twitter for iPhone,https://t.co/tlfuZ25IMi,Pomeranian,0.967345,True,Samoyed,0.00739748,True,Papillon,0.0060165,True,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well 
815990720817401858,2017-01-02 18:38:42+00:00,Jack,,11.0,1,5545,1207,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,Twitter for iPhone,https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p,Chihuahua,0.428756,True,Miniature pinscher,0.1039119999999999,True,Staffordshire bullterrier,0.0889587,True,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

"
